,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
43,combination34pobj/(nsubj+pobj),-0.7044354838709678,9.733343346378069e-06,-0.7048387096774194,9.570494620963599e-06
44,combination35pobj/(nsubj+dobj),-0.6395161290322581,0.0001073898303401414,-0.6649193548387098,4.4962281139277224e-05
45,combination36pobj/(nsubj+nsubjpass),-0.6959677419354838,1.3785597943862993e-05,-0.7016129032258065,1.0945163133235452e-05
46,combination37(dobj+pobj)/nsubj,-0.7387096774193549,2.084945623988968e-06,-0.7016129032258065,1.0945163133235452e-05
47,combination38(dobj+pobj)/nsubjpass,-0.20322580645161292,0.27285701338158,-0.3004032258064516,0.10058618694746227
48,combination39(dobj+pobj)/dobj,0.08790322580645162,0.6381950172756905,0.01088709677419355,0.9536471583154608
49,combination40(dobj+pobj)/pobj,-0.08790322580645162,0.6381950172756905,-0.01088709677419355,0.9536471583154608
50,combination41(dobj+pobj)/(nsubjpass+dobj),0.05604838709677419,0.7645771768166629,-0.036290322580645164,0.8463197798333773
51,combination42(dobj+pobj)/(nsubjpass+pobj),-0.09960681570934679,0.5939464696623995,-0.03427764913074688,0.8547504784800024
52,combination43(dobj+pobj)/(nsubj+pobj),-0.7548387096774194,9.281111832875645e-07,-0.6572580645161291,5.896136020527971e-05
53,combination44(dobj+pobj)/(nsubj+dobj),-0.6983870967741936,1.249562469689617e-05,-0.705241935483871,9.410110433556976e-06
54,combination45(dobj+pobj)/(nsubj+nsubjpass),-0.7302419354838711,3.1164905674176414e-06,-0.7044354838709678,9.733343346378069e-06
55,combination46(nsubjpass+dobj)/nsubj,-0.772983870967742,3.458340919757739e-07,-0.6665322580645162,4.242666653452163e-05
56,combination47(nsubjpass+dobj)/nsubjpass,-0.21957858766696084,0.23527728952704852,-0.23369291377962137,0.2057693845133961
57,combination48(nsubjpass+dobj)/dobj,0.21957858766696084,0.23527728952704852,0.23369291377962137,0.2057693845133961
58,combination49(nsubjpass+dobj)/pobj,-0.058467741935483875,0.754718024894828,0.031854838709677424,0.8649199545149776
59,combination50(nsubjpass+dobj)/(dobj+pobj),-0.05604838709677419,0.7645771768166629,0.036290322580645164,0.8463197798333773
