,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
35,combination26dobj/(nsubj+dobj),-0.6518262778915418,3.113355044987955e-32,-0.608960469199422,2.860367499413906e-27
36,combination27dobj/(nsubj+nsubjpass),-0.6384078233777987,1.3536369899730954e-30,-0.5993392826486622,2.9446778607715356e-26
37,combination28pobj/nsubj,-0.5127031966874095,1.6988855621483736e-18,-0.5034425347999038,8.604950672319139e-18
38,combination29pobj/nsubjpass,-0.19269675952331608,0.001994681373837603,-0.25122977573479294,4.9628258667428703e-05
39,combination30pobj/dobj,0.25697209137050914,3.276967470590367e-05,0.22536282570368232,0.0002857856451103231
40,combination31pobj/(dobj+pobj),0.25697209137050914,3.276967470590367e-05,0.22536282570368232,0.0002857856451103231
41,combination32pobj/(nsubjpass+dobj),0.24048445504687807,0.00010513201260443035,0.20631792862466494,0.0009191396331727724
42,combination33pobj/(nsubjpass+pobj),-0.19269675952331608,0.001994681373837603,-0.25122977573479294,4.9628258667428703e-05
43,combination34pobj/(nsubj+pobj),-0.5127031966874095,1.6988855621483736e-18,-0.5034425347999038,8.604950672319139e-18
44,combination35pobj/(nsubj+dobj),-0.16539582184435692,0.008134520984967013,-0.1803641377014418,0.0038552314308065334
45,combination36pobj/(nsubj+nsubjpass),-0.49948100545085317,1.6970075222781324e-17,-0.49953908346091147,1.6803023832812465e-17
46,combination37(dobj+pobj)/nsubj,-0.5866687702652392,5.64428519542983e-25,-0.5756377515252394,6.658236894347421e-24
47,combination38(dobj+pobj)/nsubjpass,-0.28028114200244536,5.489044858094746e-06,-0.3334264515082469,4.893583082919692e-08
48,combination39(dobj+pobj)/dobj,0.25697209137050914,3.276967470590367e-05,0.22536282570368232,0.0002857856451103231
49,combination40(dobj+pobj)/pobj,-0.25697209137050914,3.276967470590367e-05,-0.22536282570368232,0.0002857856451103231
50,combination41(dobj+pobj)/(nsubjpass+dobj),0.22814793049732024,0.00023887472030989268,0.19307399675707684,0.0019536420893118537
51,combination42(dobj+pobj)/(nsubjpass+pobj),-0.2817648670154734,4.871352936198126e-06,-0.25765872171539683,3.116259210951644e-05
52,combination43(dobj+pobj)/(nsubj+pobj),-0.5902591207550231,2.4768129351297343e-25,-0.5669195147129125,4.3877329669134455e-23
53,combination44(dobj+pobj)/(nsubj+dobj),-0.3672616511384554,1.4613298941031309e-09,-0.3775998804422386,4.593046358959589e-10
54,combination45(dobj+pobj)/(nsubj+nsubjpass),-0.5745857273229644,8.384348593479748e-24,-0.5721962267648125,1.4109813953020097e-23
55,combination46(nsubjpass+dobj)/nsubj,-0.6563718104038908,8.303776029860843e-33,-0.6099606841287273,2.2344082602426087e-27
56,combination47(nsubjpass+dobj)/nsubjpass,-0.36314025506903613,2.2920492145862286e-09,-0.36292363290710045,2.3465064792290627e-09
57,combination48(nsubjpass+dobj)/dobj,0.36314025506903613,2.2920492145862286e-09,0.36292363290710045,2.3465064792290627e-09
58,combination49(nsubjpass+dobj)/pobj,-0.24048445504687807,0.00010513201260443035,-0.20631792862466494,0.0009191396331727724
59,combination50(nsubjpass+dobj)/(dobj+pobj),-0.22814793049732024,0.00023887472030989268,-0.19307399675707684,0.0019536420893118537
60,combination51(nsubjpass+dobj)/(nsubjpass+pobj),-0.2491117741558011,5.769626122702059e-05,-0.2168909252660022,0.0004865272673624341
61,combination52(nsubjpass+dobj)/(nsubj+pobj),-0.41311835131888947,6.2400141475214665e-12,-0.37684841453852924,5.003078973583669e-10
62,combination53(nsubjpass+dobj)/(nsubj+dobj),-0.6508332139202804,4.142979922028107e-32,-0.5995494867948971,2.800775517564903e-26
63,combination54(nsubjpass+dobj)/(nsubj+nsubjpass),-0.6440521263303247,2.8337414747703554e-31,-0.603904229250024,9.836986945716527e-27
64,combination55(nsubjpass+pobj)/nsubj,-0.516958737174185,7.927389935928401e-19,-0.5061277926612038,5.403102703593902e-18
65,combination56(nsubjpass+pobj)/nsubjpass,-0.19269675952331608,0.001994681373837603,-0.25122977573479294,4.9628258667428703e-05
66,combination57(nsubjpass+pobj)/dobj,0.2660725445148338,1.6635912237890532e-05,0.23722804572148048,0.00013111698579610877
67,combination58(nsubjpass+pobj)/pobj,0.19269675952331608,0.001994681373837603,0.25122977573479294,4.9628258667428703e-05
68,combination59(nsubjpass+pobj)/(dobj+pobj),0.2817648670154734,4.871352936198126e-06,0.25765872171539683,3.116259210951644e-05
69,combination60(nsubjpass+pobj)/(nsubjpass+dobj),0.2491117741558011,5.769626122702059e-05,0.2168909252660022,0.0004865272673624341
70,combination61(nsubjpass+pobj)/(nsubj+pobj),-0.5248745484694862,1.8659081291377636e-19,-0.5060367832072672,5.489366051478352e-18
71,combination62(nsubjpass+pobj)/(nsubj+dobj),-0.1651492472368349,0.008231244943657097,-0.17811394355208582,0.004329135504601565
72,combination63(nsubjpass+pobj)/(nsubj+nsubjpass),-0.506683698116481,4.904337932328273e-18,-0.5030218772186756,9.252268333099662e-18
73,combination64(nsubj+pobj)/nsubj,-0.5127031966874095,1.6988855621483736e-18,-0.5034425347999038,8.604950672319139e-18
74,combination65(nsubj+pobj)/nsubjpass,0.000822503522689351,0.9895721048838573,-0.06255968399643688,0.3197046812468117
75,combination66(nsubj+pobj)/dobj,0.4221716103688476,1.918313312754678e-12,0.38884102311729807,1.244921156475516e-10
76,combination67(nsubj+pobj)/pobj,0.5127031966874095,1.6988855621483736e-18,0.5034425347999038,8.604950672319139e-18
77,combination68(nsubj+pobj)/(dobj+pobj),0.5902591207550231,2.4768129351297343e-25,0.5669195147129125,4.3877329669134455e-23
78,combination69(nsubj+pobj)/(nsubjpass+dobj),0.41311835131888947,6.2400141475214665e-12,0.37684841453852924,5.003078973583669e-10
79,combination70(nsubj+pobj)/(nsubjpass+pobj),0.5248745484694862,1.8659081291377636e-19,0.5060367832072672,5.489366051478352e-18
80,combination71(nsubj+pobj)/(nsubj+dobj),0.10655952298457594,0.08948944233056842,0.09002880570056657,0.15171669932162452
81,combination72(nsubj+pobj)/(nsubj+nsubjpass),-0.49116252948688205,6.865747304554006e-17,-0.49370240664432163,4.4988302525405773e-17
82,combination73(nsubj+dobj)/nsubj,-0.6518262778915418,3.113355044987955e-32,-0.608960469199422,2.860367499413906e-27
83,combination74(nsubj+dobj)/nsubjpass,-0.04341975779736673,0.4900199785524767,-0.06573016458603678,0.2957453586207629
84,combination75(nsubj+dobj)/dobj,0.6518262778915418,3.113355044987955e-32,0.608960469199422,2.860367499413906e-27
85,combination76(nsubj+dobj)/pobj,0.16539582184435692,0.008134520984967013,0.1803641377014418,0.0038552314308065334
86,combination77(nsubj+dobj)/(dobj+pobj),0.3672616511384554,1.4613298941031309e-09,0.3775998804422386,4.593046358959589e-10
87,combination78(nsubj+dobj)/(nsubjpass+dobj),0.6508332139202804,4.142979922028107e-32,0.5995494867948971,2.800775517564903e-26
88,combination79(nsubj+dobj)/(nsubjpass+pobj),0.1651492472368349,0.008231244943657097,0.17811394355208582,0.004329135504601565
89,combination80(nsubj+dobj)/(nsubj+pobj),-0.10655952298457594,0.08948944233056842,-0.09002880570056657,0.15171669932162452
90,combination81(nsubj+dobj)/(nsubj+nsubjpass),-0.6275939781061928,2.476734147342007e-29,-0.5923117840865709,1.5394709861172577e-25
91,combination82(nsubj+nsubjpass)/nsubj,-0.39799945360308336,4.140824519901301e-11,-0.34098029524479045,2.3157805286844116e-08
92,combination83(nsubj+nsubjpass)/nsubjpass,0.39799945360308336,4.140824519901301e-11,0.34098029524479045,2.3157805286844116e-08
93,combination84(nsubj+nsubjpass)/dobj,0.6384078233777987,1.3536369899730954e-30,0.5993392826486622,2.9446778607715356e-26
94,combination85(nsubj+nsubjpass)/pobj,0.49948100545085317,1.6970075222781324e-17,0.49953908346091147,1.6803023832812465e-17
95,combination86(nsubj+nsubjpass)/(dobj+pobj),0.5745857273229644,8.384348593479748e-24,0.5721962267648125,1.4109813953020097e-23
96,combination87(nsubj+nsubjpass)/(nsubjpass+dobj),0.6440521263303247,2.8337414747703554e-31,0.603904229250024,9.836986945716527e-27
97,combination88(nsubj+nsubjpass)/(nsubjpass+pobj),0.506683698116481,4.904337932328273e-18,0.5030218772186756,9.252268333099662e-18
98,combination89(nsubj+nsubjpass)/(nsubj+pobj),0.49116252948688205,6.865747304554006e-17,0.49370240664432163,4.4988302525405773e-17
99,combination90(nsubj+nsubjpass)/(nsubj+dobj),0.6275939781061928,2.476734147342007e-29,0.5923117840865709,1.5394709861172577e-25
100,combination(nsubjpass+dobj)/(all),-0.41311835131888947,6.2400141475214665e-12,-0.37684841453852924,5.003078973583669e-10
