,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
77,combination68(nsubj+pobj)/(dobj+pobj),0.5898015426724892,2.7525209788373253e-25,0.5823713640056232,1.4927130952802502e-24
78,combination69(nsubj+pobj)/(nsubjpass+dobj),0.4198780792515691,2.5950724318517866e-12,0.39134537150235554,9.24433813692172e-11
79,combination70(nsubj+pobj)/(nsubjpass+pobj),0.5114349861383316,2.1277689406004807e-18,0.5406599244042847,9.287484995620305e-21
80,combination71(nsubj+pobj)/(nsubj+dobj),0.11002143645993723,0.07949958513191631,0.08494725015062339,0.17628584627324098
81,combination72(nsubj+pobj)/(nsubj+nsubjpass),-0.5046281654447279,7.01021809512465e-18,-0.5391242957787389,1.2522016802463356e-20
82,combination73(nsubj+dobj)/nsubj,-0.6316903044460888,8.347469287593195e-30,-0.6258334952650676,3.932950976289946e-29
83,combination74(nsubj+dobj)/nsubjpass,-0.1243865600102632,0.047228217425747586,-0.15266546602100675,0.014678500560169873
84,combination75(nsubj+dobj)/dobj,0.6316903044460888,8.347469287593195e-30,0.6258334952650676,3.932950976289946e-29
85,combination76(nsubj+dobj)/pobj,0.18524354481755614,0.0029846914813532605,0.2130116898225629,0.0006166253000515644
86,combination77(nsubj+dobj)/(dobj+pobj),0.3834465406897344,2.343736414029194e-10,0.4185597891381262,3.084110372695567e-12
87,combination78(nsubj+dobj)/(nsubjpass+dobj),0.6220688829139019,1.0469366245660537e-28,0.6138950962623961,8.385571944212297e-28
88,combination79(nsubj+dobj)/(nsubjpass+pobj),0.1729086835558998,0.0056324097805861865,0.19939982243631674,0.0013708521646357932
89,combination80(nsubj+dobj)/(nsubj+pobj),-0.11002143645993723,0.07949958513191631,-0.08494725015062339,0.17628584627324098
90,combination81(nsubj+dobj)/(nsubj+nsubjpass),-0.6179111088277482,3.0399846309619565e-28,-0.6116207884675927,1.4801183365186015e-27
91,combination82(nsubj+nsubjpass)/nsubj,-0.35071498386631855,8.570059829650306e-09,-0.31026532412694513,4.292422753915956e-07
92,combination83(nsubj+nsubjpass)/nsubjpass,0.35071498386631855,8.570059829650306e-09,0.31026532412694513,4.292422753915956e-07
93,combination84(nsubj+nsubjpass)/dobj,0.6260475800368632,3.718465842720637e-29,0.6201699577102444,1.7069338308756052e-28
94,combination85(nsubj+nsubjpass)/pobj,0.507186583765083,4.4922425183767874e-18,0.541824157735342,7.39716673819002e-21
95,combination86(nsubj+nsubjpass)/(dobj+pobj),0.5731645867359383,1.1432320318845661e-23,0.6064215763174294,5.333138060761772e-27
96,combination87(nsubj+nsubjpass)/(nsubjpass+dobj),0.6305361107142375,1.1359337234894551e-29,0.6247607213135569,5.205656250855732e-29
97,combination88(nsubj+nsubjpass)/(nsubjpass+pobj),0.5109648638762951,2.3123874923611776e-18,0.5455587608231409,3.54348220488002e-21
98,combination89(nsubj+nsubjpass)/(nsubj+pobj),0.5046281654447279,7.01021809512465e-18,0.5391242957787389,1.2522016802463356e-20
99,combination90(nsubj+nsubjpass)/(nsubj+dobj),0.6179111088277482,3.0399846309619565e-28,0.6116207884675927,1.4801183365186015e-27
100,combination(nsubjpass+dobj)/(all),-0.4198780792515691,2.5950724318517866e-12,-0.39134537150235554,9.24433813692172e-11
