,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
24,combination15nsubjpass/(nsubjpass+pobj),0.06653225806451614,0.7221344800657483,0.18145161290322584,0.32861648994589543
25,combination16nsubjpass/(nsubj+pobj),-0.5225806451612904,0.0025619737651357715,-0.4120967741935484,0.021244789951022015
26,combination17nsubjpass/(nsubj+dobj),-0.5661290322580645,0.000901180115435121,-0.4883064516129033,0.005319728380950176
27,combination18nsubjpass/(nsubj+nsubjpass),-0.7077326379348327,8.472079692726594e-06,-0.6309103772359234,0.0001417401401442544
28,combination19dobj/nsubj,-0.7591491116309529,7.398176105871742e-07,-0.647847568571116,8.142213514607483e-05
29,combination20dobj/nsubjpass,-0.21433612368225838,0.24692538983751322,-0.20304466279213002,0.27329388764861995
30,combination21dobj/pobj,-0.19959677419354843,0.28169570343948896,-0.06491935483870968,0.7286151638613648
31,combination22dobj/(dobj+pobj),-0.19959677419354843,0.28169570343948896,-0.06491935483870968,0.7286151638613648
32,combination23dobj/(nsubjpass+dobj),-0.21433612368225838,0.24692538983751322,-0.20304466279213002,0.27329388764861995
33,combination24dobj/(nsubjpass+pobj),-0.1923387096774194,0.2999187649655265,-0.07419354838709677,0.6916152730135307
34,combination25dobj/(nsubj+pobj),-0.6633064516129032,4.76329758205458e-05,-0.5193548387096775,0.0027532392005429245
35,combination26dobj/(nsubj+dobj),-0.7591491116309529,7.398176105871742e-07,-0.647847568571116,8.142213514607483e-05
36,combination27dobj/(nsubj+nsubjpass),-0.7608870967741936,6.742863228580053e-07,-0.6467741935483872,8.44173422004109e-05
37,combination28pobj/nsubj,-0.7068548387096775,8.792560993510406e-06,-0.7270161290322581,3.618151109421596e-06
38,combination29pobj/nsubjpass,-0.06653225806451614,0.7221344800657483,-0.18145161290322584,0.32861648994589543
39,combination30pobj/dobj,0.19959677419354843,0.28169570343948896,0.06491935483870968,0.7286151638613648
40,combination31pobj/(dobj+pobj),0.19959677419354843,0.28169570343948896,0.06491935483870968,0.7286151638613648
41,combination32pobj/(nsubjpass+dobj),0.15645161290322582,0.400637768715729,0.017741935483870968,0.9245286715887115
42,combination33pobj/(nsubjpass+pobj),-0.06653225806451614,0.7221344800657483,-0.18145161290322584,0.32861648994589543
43,combination34pobj/(nsubj+pobj),-0.7068548387096775,8.792560993510406e-06,-0.7270161290322581,3.618151109421596e-06
44,combination35pobj/(nsubj+dobj),-0.5866935483870969,0.0005224492288080065,-0.642741935483871,9.656875570428806e-05
45,combination36pobj/(nsubj+nsubjpass),-0.6866935483870968,1.9918681196418417e-05,-0.7141129032258066,6.441972770758247e-06
46,combination37(dobj+pobj)/nsubj,-0.7653225806451613,5.302808473480177e-07,-0.7322580645161291,2.835886431461313e-06
47,combination38(dobj+pobj)/nsubjpass,-0.1649193548387097,0.37529921962674617,-0.2580645161290323,0.16101385269106586
48,combination39(dobj+pobj)/dobj,0.19959677419354843,0.28169570343948896,0.06491935483870968,0.7286151638613648
49,combination40(dobj+pobj)/pobj,-0.19959677419354843,0.28169570343948896,-0.06491935483870968,0.7286151638613648
50,combination41(dobj+pobj)/(nsubjpass+dobj),0.14516129032258066,0.43589082139544133,0.006451612903225807,0.9725221439005473
51,combination42(dobj+pobj)/(nsubjpass+pobj),-0.19717741935483873,0.28768919837016604,-0.07177419354838711,0.7012044094745088
52,combination43(dobj+pobj)/(nsubj+pobj),-0.7411290322580646,1.8535357840083123e-06,-0.6298387096774194,0.00014663945545338708
53,combination44(dobj+pobj)/(nsubj+dobj),-0.6967741935483872,1.3342852795907493e-05,-0.7189516129032258,5.2079516256956064e-06
54,combination45(dobj+pobj)/(nsubj+nsubjpass),-0.751209677419355,1.119373607295717e-06,-0.7189516129032258,5.2079516256956064e-06
55,combination46(nsubjpass+dobj)/nsubj,-0.740725806451613,1.8904061934003737e-06,-0.6423387096774195,9.786587010590443e-05
56,combination47(nsubjpass+dobj)/nsubjpass,-0.21433612368225838,0.24692538983751322,-0.20304466279213002,0.27329388764861995
57,combination48(nsubjpass+dobj)/dobj,0.21433612368225838,0.24692538983751322,0.20304466279213002,0.27329388764861995
58,combination49(nsubjpass+dobj)/pobj,-0.15645161290322582,0.400637768715729,-0.017741935483870968,0.9245286715887115
59,combination50(nsubjpass+dobj)/(dobj+pobj),-0.14516129032258066,0.43589082139544133,-0.006451612903225807,0.9725221439005473
60,combination51(nsubjpass+dobj)/(nsubjpass+pobj),-0.180241935483871,0.33190582189606566,-0.04516129032258065,0.8093712112440687
61,combination52(nsubjpass+dobj)/(nsubj+pobj),-0.6733870967741936,3.3021113355426216e-05,-0.5391129032258064,0.001751590984031058
62,combination53(nsubjpass+dobj)/(nsubj+dobj),-0.7375,2.210218590680314e-06,-0.6439516129032259,9.276902070596494e-05
63,combination54(nsubjpass+dobj)/(nsubj+nsubjpass),-0.7520161290322581,1.0740156037267807e-06,-0.6435483870967742,9.402048969227967e-05
64,combination55(nsubjpass+pobj)/nsubj,-0.7237903225806452,4.191914508448348e-06,-0.7354838709677419,2.4342653579640227e-06
65,combination56(nsubjpass+pobj)/nsubjpass,-0.06653225806451614,0.7221344800657483,-0.18145161290322584,0.32861648994589543
66,combination57(nsubjpass+pobj)/dobj,0.1923387096774194,0.2999187649655265,0.07419354838709677,0.6916152730135307
67,combination58(nsubjpass+pobj)/pobj,0.06653225806451614,0.7221344800657483,0.18145161290322584,0.32861648994589543
68,combination59(nsubjpass+pobj)/(dobj+pobj),0.19717741935483873,0.28768919837016604,0.07177419354838711,0.7012044094745088
69,combination60(nsubjpass+pobj)/(nsubjpass+dobj),0.180241935483871,0.33190582189606566,0.04516129032258065,0.8093712112440687
70,combination61(nsubjpass+pobj)/(nsubj+pobj),-0.7431451612903226,1.678790112134531e-06,-0.7350806451612905,2.481473509418739e-06
71,combination62(nsubjpass+pobj)/(nsubj+dobj),-0.6064516129032259,0.00029867893151724694,-0.655241935483871,6.32414487671724e-05
72,combination63(nsubjpass+pobj)/(nsubj+nsubjpass),-0.6939516129032259,1.495099647064568e-05,-0.7181451612903226,5.397458691823502e-06
73,combination64(nsubj+pobj)/nsubj,-0.7068548387096775,8.792560993510406e-06,-0.7270161290322581,3.618151109421596e-06
74,combination65(nsubj+pobj)/nsubjpass,0.5225806451612904,0.0025619737651357715,0.4120967741935484,0.021244789951022015
75,combination66(nsubj+pobj)/dobj,0.6633064516129032,4.76329758205458e-05,0.5193548387096775,0.0027532392005429245
76,combination67(nsubj+pobj)/pobj,0.7068548387096775,8.792560993510406e-06,0.7270161290322581,3.618151109421596e-06
77,combination68(nsubj+pobj)/(dobj+pobj),0.7411290322580646,1.8535357840083123e-06,0.6298387096774194,0.00014663945545338708
78,combination69(nsubj+pobj)/(nsubjpass+dobj),0.6733870967741936,3.3021113355426216e-05,0.5391129032258064,0.001751590984031058
79,combination70(nsubj+pobj)/(nsubjpass+pobj),0.7431451612903226,1.678790112134531e-06,0.7350806451612905,2.481473509418739e-06
80,combination71(nsubj+pobj)/(nsubj+dobj),-0.23225806451612907,0.2086468649506737,-0.322983870967742,0.07635414290197155
81,combination72(nsubj+pobj)/(nsubj+nsubjpass),-0.6608870967741937,5.1906108875073576e-05,-0.6987903225806452,1.2291548496605072e-05
82,combination73(nsubj+dobj)/nsubj,-0.7591491116309529,7.398176105871742e-07,-0.647847568571116,8.142213514607483e-05
83,combination74(nsubj+dobj)/nsubjpass,0.5661290322580645,0.000901180115435121,0.4883064516129033,0.005319728380950176
84,combination75(nsubj+dobj)/dobj,0.7591491116309529,7.398176105871742e-07,0.647847568571116,8.142213514607483e-05
85,combination76(nsubj+dobj)/pobj,0.5866935483870969,0.0005224492288080065,0.642741935483871,9.656875570428806e-05
86,combination77(nsubj+dobj)/(dobj+pobj),0.6967741935483872,1.3342852795907493e-05,0.7189516129032258,5.2079516256956064e-06
87,combination78(nsubj+dobj)/(nsubjpass+dobj),0.7375,2.210218590680314e-06,0.6439516129032259,9.276902070596494e-05
88,combination79(nsubj+dobj)/(nsubjpass+pobj),0.6064516129032259,0.00029867893151724694,0.655241935483871,6.32414487671724e-05
