,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
81,combination72(nsubj+pobj)/(nsubj+nsubjpass),-0.7271524808514566,1.0206056029122395e-10,-0.7347811375311454,5.1683778692712884e-11
82,combination73(nsubj+dobj)/nsubj,-0.7681257497923653,1.962694674600806e-12,-0.7145405887600357,2.9946604489184036e-10
83,combination74(nsubj+dobj)/nsubjpass,0.12418099603186811,0.35301942602119984,0.05078593620228245,0.7049856268158963
84,combination75(nsubj+dobj)/dobj,0.7681257497923653,1.962694674600806e-12,0.7145405887600357,2.9946604489184036e-10
85,combination76(nsubj+dobj)/pobj,0.5724876188132518,2.6602261464135225e-06,0.5866990679504138,1.2987243050923358e-06
86,combination77(nsubj+dobj)/(dobj+pobj),0.6907317973484266,1.968859277488561e-09,0.6943000399889262,1.5019135371014505e-09
87,combination78(nsubj+dobj)/(nsubjpass+dobj),0.7718170352825373,1.32161570367742e-12,0.7111569103940447,3.958679174982489e-10
88,combination79(nsubj+dobj)/(nsubjpass+pobj),0.5646128764342182,3.901983860404517e-06,0.5732873973361224,2.557290427755946e-06
89,combination80(nsubj+dobj)/(nsubj+pobj),0.054046571718601014,0.6869916262290265,0.11452213233258483,0.39199239829034305
90,combination81(nsubj+dobj)/(nsubj+nsubjpass),-0.7454243440278079,1.9222231322322863e-11,-0.7034052108646838,7.393279914145164e-10
91,combination82(nsubj+nsubjpass)/nsubj,-0.5431418991663847,1.05643747827854e-05,-0.4587345042911194,0.0002927564996963493
92,combination83(nsubj+nsubjpass)/nsubjpass,0.5431418991663847,1.05643747827854e-05,0.4587345042911194,0.0002927564996963493
93,combination84(nsubj+nsubjpass)/dobj,0.7666492355962965,2.2944091010253336e-12,0.7159555815312683,2.661624719786597e-10
94,combination85(nsubj+nsubjpass)/pobj,0.7315820234396629,6.894319836287083e-11,0.7347811375311454,5.1683778692712884e-11
95,combination86(nsubj+nsubjpass)/(dobj+pobj),0.7494847580669969,1.3011313584594227e-11,0.7310898520409734,7.204201956554465e-11
96,combination87(nsubj+nsubjpass)/(nsubjpass+dobj),0.7716324710080286,1.3482435608660923e-12,0.7198929527207851,1.9100352285795002e-10
97,combination88(nsubj+nsubjpass)/(nsubjpass+pobj),0.737130289088527,4.1717490359825387e-11,0.7365765877488119,4.388696374993123e-11
98,combination89(nsubj+nsubjpass)/(nsubj+pobj),0.7271524808514566,1.0206056029122395e-10,0.7347811375311454,5.1683778692712884e-11
99,combination90(nsubj+nsubjpass)/(nsubj+dobj),0.7454243440278079,1.9222231322322863e-11,0.7034052108646838,7.393279914145164e-10
100,combination(nsubjpass+dobj)/(all),-0.6060783167738165,4.6157305159705036e-07,-0.5259159002122489,2.2386716474649265e-05
