,Unnamed: 0,word,agency,patiency,diff_,sum_,ratio_,prod_,nsubj,nsubjpass,dobj,pobj
0,0,infant,4.393000000000002,7.272499999999999,-2.8794999999999984,11.6655,0.6040563767617739,31.9480925,51.855811916500855,18.519932827321735,49.38648753952462,111.73692805817446
1,1,baby,4.7095,7.586,-2.8765,12.2955,0.6208146585815977,35.726267,334.59345308027935,58.029122858941435,632.7643716001593,430.89710378235236
2,2,puppy,4.7415,7.0175,-2.276,11.759,0.6756679729248308,33.27347625,7.407973130928694,0.0,13.581284073369272,25.31057486400637
3,3,fetus,3.6155,5.366000000000001,-1.7505000000000015,8.9815,0.6737793514722323,19.400773000000004,12.963952979125214,2.469324376976231,10.494628602148982,33.33587908917912
4,4,kitten,4.618500000000001,6.583499999999999,-1.9649999999999976,11.202,0.701526543631807,30.40589475,14.815946261857388,1.2346621884881155,20.989257204297964,24.69324376976231
5,5,rabbit,4.231499999999999,5.947,-1.7155000000000014,10.1785,0.7115352278459726,25.164730499999997,65.43709598987013,6.173310942440578,60.498447235917666,112.97159024666257
6,6,worm,3.2270000000000003,4.5465,-1.3194999999999997,7.7735,0.7097767513471902,14.671555500000002,19.13726392156579,3.086655471220289,35.1878723719113,63.58510270713795
7,7,pig,4.4255,6.1795,-1.7539999999999996,10.605,0.7161582652318149,27.34737725,83.3396977229478,12.963952979125214,97.53831289056113,212.36189641995588
8,8,mouse,4.148999999999999,5.770499999999998,-1.6215000000000002,9.9195,0.719001819599688,23.9418045,46.29983206830433,4.938648753952462,46.91716316254839,113.58892134090664
9,9,lamb,4.3115000000000006,5.985999999999999,-1.6744999999999983,10.2975,0.7202639492148348,25.808639000000003,32.718547994935065,9.259966413660868,47.53449425679245,93.83432632509678
10,10,sheep,4.12,5.721,-1.601,9.841,0.7201538192623668,23.57052,51.855811916500855,9.259966413660868,56.79446067045332,116.05824571788287
11,11,sail,3.3880000000000003,4.585000000000001,-1.1970000000000005,7.973000000000001,0.7389312977099236,15.533980000000003,35.805203466155355,9.877297507904924,88.89567757114432,83.3396977229478
12,12,pigeon,3.9635000000000007,5.391,-1.427499999999999,9.354500000000002,0.7352068261918012,21.367228500000003,25.31057486400637,6.790642036684636,43.21317659708404,53.70780519923303
13,13,beetle,3.478,4.632999999999999,-1.154999999999999,8.110999999999999,0.7507014893157783,16.113573999999996,5.55597984819652,0.6173310942440577,4.938648753952462,22.22391939278608
14,14,fox,4.7505000000000015,6.359499999999999,-1.6089999999999982,11.11,0.7469926881044109,30.21080475,47.53449425679245,1.2346621884881155,24.69324376976231,40.74385222010781
15,15,cow,4.614,6.2665,-1.6525,10.8805,0.7362961780898428,28.913631,117.91023900061504,13.581284073369272,137.04750292218083,160.506084503455
16,16,chimpanzee,5.457999999999999,7.2535,-1.7954999999999997,12.7115,0.7524643275660027,39.589603,41.97851440859593,4.321317659708405,20.371926110053906,33.95321018342318
17,17,fly,3.3650000000000007,4.421999999999999,-1.0569999999999982,7.786999999999999,0.7609678878335598,14.88003,69.14108255533448,5.55597984819652,92.59966413660867,146.92480043008575
18,18,rate,4.2585000000000015,5.71,-1.4514999999999991,9.9685,0.7457968476357271,24.316035000000007,578.4392353066821,82.72236662870374,467.3196383427518,1232.1928641111394
19,19,frog,4.1655,5.5275000000000025,-1.362000000000002,9.693,0.7535956580732698,23.02480125000001,26.545237052494485,1.8519932827321735,20.371926110053906,58.64645395318549
20,20,chicken,4.284000000000002,5.6545,-1.3704999999999992,9.9385,0.7576266690246708,24.223878000000006,57.41179176469738,9.877297507904924,193.2246324983901,182.11267280199704
21,21,slaves,6.053999999999999,7.822999999999999,-1.769,13.877,0.7738719161447015,47.360442000000006,0.0,0.0,0.0,1.8519932827321735
22,22,turkey,4.246500000000001,5.542000000000002,-1.2954999999999997,9.788500000000004,0.7662396246842296,23.53410300000001,38.89185893737564,5.55597984819652,60.498447235917666,140.13415839340112
23,23,cat,5.271500000000001,6.8675,-1.5959999999999983,12.139,0.7676010192937752,36.20202625000001,211.74456532571182,9.877297507904924,198.78061234658662,281.5029789752904
24,24,bird,4.7635,6.1960000000000015,-1.432500000000001,10.9595,0.7688024531956099,29.514646000000003,284.5896344465106,29.014561429470717,206.80591657175935,456.2076786463587
25,25,horse,4.984499999999999,6.590499999999999,-1.606,11.574999999999998,0.7563159092633336,32.850347249999984,466.08497615426364,53.09047410498897,807.4690712712276,888.3394446171992
26,26,fish,4.046,5.2065,-1.1605,9.2525,0.777105541150485,21.06549900000001,204.9539232890272,18.519932827321735,308.6655471220289,421.01980627444743
27,27,goat,4.5360000000000005,5.935500000000001,-1.3995000000000006,10.471500000000002,0.7642153146322971,26.92342800000001,48.15182535103651,5.55597984819652,43.21317659708404,58.64645395318549
28,28,elephant,5.440499999999999,7.027000000000001,-1.5865000000000018,12.4675,0.7742279777999144,38.2303935,65.43709598987013,3.703986565464347,62.9677716128939,93.83432632509678
29,29,monkey,5.5470000000000015,7.1095,-1.5624999999999991,12.6565,0.7802236444194389,39.4363965,49.38648753952462,6.790642036684636,38.89185893737564,93.83432632509678
30,30,ant,3.902,4.8435,-0.9414999999999996,8.7455,0.8056157737173533,18.899337,30.249223617958833,3.086655471220289,24.69324376976231,49.38648753952462
31,31,fowl,4.296,5.331,-1.035,9.627,0.8058525604952167,22.901976000000005,5.55597984819652,2.469324376976231,4.938648753952462,14.815946261857388
32,32,snake,4.5070000000000014,5.5725,-1.0654999999999992,10.0795,0.8087931807985645,25.1152575,61.73310942440578,4.938648753952462,80.87037334597157,144.45547605310952
33,33,dog,5.7650000000000015,7.318,-1.552999999999999,13.083,0.7877835474173273,42.18827,470.406293813972,36.42253456039941,480.28359132187694,567.3272756102891
34,34,stomach,3.637,4.4350000000000005,-0.7980000000000009,8.072000000000001,0.8200676437429536,16.130095,91.36500194812055,5.55597984819652,128.40486760276403,358.05203466155353
35,35,primate,5.5310000000000015,6.778000000000001,-1.2470000000000008,12.309,0.8160224254942461,37.48911800000001,8.025304225172752,0.0,3.086655471220289,32.718547994935065
36,36,chin,2.6895,2.9155,-0.2260000000000004,5.605,0.922483279025896,7.84123725,72.84506912079883,6.173310942440578,122.8488877545675,204.9539232890272
37,37,skin,3.5015,3.9645,-0.4629999999999996,7.465999999999998,0.8832135199899105,13.88169675,236.43780909547414,30.86655471220289,209.2752409487356,493.24754430100216
38,38,insect,4.051499999999999,4.712,-0.6605000000000008,8.763499999999999,0.8598259762308996,19.090667999999997,31.48388580644695,2.469324376976231,28.39723033522666,85.19169100567997
39,39,shark,4.979999999999999,5.912999999999999,-0.9330000000000016,10.893,0.8422120750887871,29.446739999999995,71.61040693231071,6.173310942440578,49.38648753952462,80.2530422517275
40,40,nose,3.1725000000000003,3.329,-0.1564999999999994,6.5015,0.9529888855512167,10.5612525,135.81284073369272,19.754595015809848,401.2652112586376,564.8579512333129
41,41,sponge,2.3555,2.108,0.2475000000000005,4.4635,1.1174098671726758,4.965394,4.938648753952462,0.6173310942440577,33.95321018342318,25.927905958250427
42,42,lettuce,2.329,2.066,0.2629999999999999,4.395,1.12729912875121,4.811713999999999,3.086655471220289,0.6173310942440577,20.989257204297964,25.927905958250427
43,43,drop,2.1775,1.814,0.3634999999999997,3.991499999999999,1.200385887541345,3.949984999999998,70.3757447438226,8.025304225172752,165.44473325740748,141.9861516761333
44,44,toe,3.1425000000000005,3.2215000000000003,-0.0789999999999997,6.364000000000001,0.9754772621449636,10.123563750000002,35.805203466155355,2.469324376976231,96.30365070207301,196.3112879696104
45,45,face,4.112499999999999,4.499499999999999,-0.3870000000000005,8.611999999999998,0.913990443382598,18.504193749999992,1601.97418956333,175.93936185955647,1996.448758785283,3514.465919531421
46,46,ghost,2.9885,2.776,0.2124999999999994,5.764499999999999,1.0765489913544666,8.296075999999998,59.26378504742955,6.173310942440578,59.26378504742955,133.96084745096053
47,47,tail,2.8005,2.682,0.1185,5.4825,1.0441834451901566,7.510941000000001,56.17712957620926,4.938648753952462,127.1702054142759,190.75530812141386
48,48,leaf,2.5965,2.3645000000000005,0.2319999999999993,4.961,1.0981179953478533,6.139424250000001,24.075912675518254,2.469324376976231,47.53449425679245,87.6610153826562
49,49,boy,7.227500000000001,8.482999999999999,-1.2554999999999996,15.7105,0.8519981138748085,61.31088250000001,1985.9541301831339,132.72618526247243,866.7328563186571,1404.4282394052316
50,50,jews,7.132499999999999,8.308499999999999,-1.1760000000000002,15.440999999999995,0.8584582054522476,59.26037624999998,186.43399046170546,23.458581581274196,110.50226586968634,311.7522025932492
51,51,italians,7.085000000000001,8.177500000000002,-1.0925000000000011,15.262500000000005,0.8664017120146743,57.93758750000002,37.03986565464347,4.938648753952462,13.581284073369272,28.39723033522666
52,52,cabbage,2.4065,2.0355,0.371,4.442,1.182264799803488,4.898430749999998,7.407973130928694,0.0,12.346621884881156,20.371926110053906
53,53,neck,3.339,3.2205000000000004,0.1184999999999996,6.5595,1.0367955286446202,10.7532495,87.04368428841215,14.815946261857388,290.1456142947072,866.7328563186571
54,54,tooth,3.2075000000000014,3.122,0.085500000000001,6.329500000000001,1.027386290839206,10.013815000000005,198.16328125234256,17.902601733077677,451.26902989240625,495.09953758373433
55,55,root,3.028,2.8675,0.1605000000000007,5.895499999999998,1.0559721011333918,8.682789999999997,51.855811916500855,12.346621884881156,136.43017182793676,193.84196359263416
56,56,berry,2.4525,2.022,0.4305000000000003,4.4745,1.2129080118694364,4.958955,17.902601733077677,3.703986565464347,18.519932827321735,25.31057486400637
57,57,immigrants,7.1245,8.253499999999999,-1.128999999999999,15.378,0.8632095474647121,58.80206075,1.2346621884881155,0.6173310942440577,0.0,0.0
58,58,stem,2.6615,2.236,0.4255,4.897500000000001,1.1902951699463329,5.951114000000001,14.19861516761333,2.469324376976231,25.31057486400637,64.20243380138201
59,59,ear,3.3835,3.292,0.0914999999999999,6.675499999999999,1.027794653705954,11.138481999999994,172.23537529409214,16.66793954458956,358.66936575579757,851.9169100567998
60,60,mexicans,7.274499999999999,8.3955,-1.121000000000001,15.669999999999998,0.8664760883806801,61.07306474999999,22.22391939278608,1.2346621884881155,9.259966413660868,22.22391939278608
61,61,nut,2.524,2.031,0.4930000000000003,4.555,1.2427375677006405,5.126243999999999,38.89185893737564,3.703986565464347,93.21699523085273,77.78371787475128
62,62,throat,3.701999999999999,3.713,-0.0110000000000005,7.414999999999999,0.9970374360355506,13.745525999999996,74.69706240353099,16.050608450345504,303.72689836807643,508.06349056285956
63,63,branch,2.7190000000000003,2.268,0.4510000000000005,4.987,1.1988536155202825,6.166691999999999,90.7476708538765,14.815946261857388,128.40486760276403,400.6478801643935
64,64,coat,2.4635,1.8515,0.6120000000000001,4.315,1.3305428031325952,4.561170250000001,67.90642036684636,17.28527063883362,453.73835426938246,379.65862296009556
65,65,knee,3.279000000000001,3.108,0.1710000000000007,6.3870000000000005,1.0550193050193053,10.191132000000003,112.97159024666257,3.703986565464347,162.3580777861872,770.4292056165841
