,Unnamed: 0,word,agency,patiency,diff_,sum_,ratio_,prod_,nsubj,nsubjpass,dobj,pobj
0,0,infant,4.393000000000002,7.272499999999999,-2.8794999999999984,11.6655,0.6040563767617739,31.9480925,26.8959928463645,8.557815905661432,25.673447716984295,60.51598390432012
1,1,baby,4.7095,7.586,-2.8765,12.2955,0.6208146585815977,35.726267,366.1522662493713,78.85416084502319,608.2162018666518,461.5107863410272
2,2,puppy,4.7415,7.0175,-2.276,11.759,0.6756679729248308,33.27347625,18.338176940703068,0.6112725646901023,17.726904376012968,31.786173363885318
3,3,fetus,3.6155,5.366000000000001,-1.7505000000000015,8.9815,0.6737793514722323,19.400773000000004,6.112725646901023,2.445090258760409,6.112725646901023,13.44799642318225
4,4,kitten,4.618500000000001,6.583499999999999,-1.9649999999999976,11.202,0.701526543631807,30.40589475,15.893086681942659,0.6112725646901023,14.670541552562455,25.673447716984295
5,5,rabbit,4.231499999999999,5.947,-1.7155000000000014,10.1785,0.7115352278459726,25.164730499999997,36.676353881406136,2.445090258760409,51.958167998658695,88.63452188006482
6,6,worm,3.2270000000000003,4.5465,-1.3194999999999997,7.7735,0.7097767513471902,14.671555500000002,13.44799642318225,0.0,27.507265411054604,40.95526183423685
7,7,pig,4.4255,6.1795,-1.7539999999999996,10.605,0.7161582652318149,27.34737725,69.07379980998155,10.391633599731739,80.0767059744034,160.7646845134969
8,8,mouse,4.148999999999999,5.770499999999998,-1.6215000000000002,9.9195,0.719001819599688,23.9418045,36.06508131671603,3.6676353881406136,40.95526183423685,77.02034315095288
9,9,lamb,4.3115000000000006,5.985999999999999,-1.6744999999999983,10.2975,0.7202639492148348,25.808639000000003,26.8959928463645,7.9465433409713295,30.563628234505114,84.96688649192421
10,10,sheep,4.12,5.721,-1.601,9.841,0.7201538192623668,23.57052,37.898899010786344,6.723998211591125,59.904711339630026,108.1952439501481
11,11,sail,3.3880000000000003,4.585000000000001,-1.1970000000000005,7.973000000000001,0.7389312977099236,15.533980000000003,28.118537975744704,6.723998211591125,85.57815905661433,81.2992511037836
12,12,pigeon,3.9635000000000007,5.391,-1.427499999999999,9.354500000000002,0.7352068261918012,21.367228500000003,20.171994634773377,3.0563628234505114,28.72981054043481,53.791985692729
13,13,beetle,3.478,4.632999999999999,-1.154999999999999,8.110999999999999,0.7507014893157783,16.113573999999996,6.112725646901023,2.445090258760409,3.6676353881406136,15.281814117252557
14,14,fox,4.7505000000000015,6.359499999999999,-1.6089999999999982,11.11,0.7469926881044109,30.21080475,53.791985692729,7.9465433409713295,26.2847202816744,68.46252724529145
15,15,cow,4.614,6.2665,-1.6525,10.8805,0.7362961780898428,28.913631,107.583971385458,20.171994634773377,125.31087576147097,194.99594813614263
16,16,chimpanzee,5.457999999999999,7.2535,-1.7954999999999997,12.7115,0.7524643275660027,39.589603,42.78907952830716,3.0563628234505114,7.9465433409713295,34.23126362264573
17,17,fly,3.3650000000000007,4.421999999999999,-1.0569999999999982,7.786999999999999,0.7609678878335598,14.88003,75.18652545688258,4.278907952830716,101.47124573855697,122.25451293802045
18,18,rate,4.2585000000000015,5.71,-1.4514999999999991,9.9685,0.7457968476357271,24.316035000000007,430.335885541832,78.85416084502319,422.38934220086065,1111.2935226066058
19,19,frog,4.1655,5.5275000000000025,-1.362000000000002,9.693,0.7535956580732698,23.02480125000001,12.836723858492148,1.2225451293802045,28.72981054043481,51.958167998658695
20,20,chicken,4.284000000000002,5.6545,-1.3704999999999992,9.9385,0.7576266690246708,24.223878000000006,67.85125468060136,8.557815905661432,124.69960319678087,133.2574191024423
