,Unnamed: 0,word,agency,patiency,diff_,sum_,ratio_,prod_,nsubj,nsubjpass,dobj,pobj
0,0,infant,4.393000000000002,7.272499999999999,-2.8794999999999984,11.6655,0.6040563767617739,31.9480925,46.845799192446904,10.89437190522021,80.61835209862954,187.38319676978762
1,1,baby,4.7095,7.586,-2.8765,12.2955,0.6208146585815977,35.726267,138.35852319629666,16.341557857830313,164.50501576882516,198.2775686750078
2,2,puppy,4.7415,7.0175,-2.276,11.759,0.6756679729248308,33.27347625,4.357748762088084,2.178874381044042,11.983809095742231,16.341557857830313
3,3,fetus,3.6155,5.366000000000001,-1.7505000000000015,8.9815,0.6737793514722323,19.400773000000004,0.0,0.0,0.0,0.0
4,4,kitten,4.618500000000001,6.583499999999999,-1.9649999999999976,11.202,0.701526543631807,30.40589475,20.6993066199184,0.0,26.1464925725285,39.21973885879275
5,5,rabbit,4.231499999999999,5.947,-1.7155000000000014,10.1785,0.7115352278459726,25.164730499999997,6.536623143132125,3.2683115715660627,23.967618191484462,27.235929763050525
6,6,worm,3.2270000000000003,4.5465,-1.3194999999999997,7.7735,0.7097767513471902,14.671555500000002,64.27679424079923,14.162683476786272,56.65073390714509,101.31765871854795
7,7,pig,4.4255,6.1795,-1.7539999999999996,10.605,0.7161582652318149,27.34737725,45.75636200192488,10.89437190522021,42.48805043035882,100.22822152802593
8,8,mouse,4.148999999999999,5.770499999999998,-1.6215000000000002,9.9195,0.719001819599688,23.9418045,44.66692481140286,4.357748762088084,33.772552906182646,66.45566862184327
9,9,lamb,4.3115000000000006,5.985999999999999,-1.6744999999999983,10.2975,0.7202639492148348,25.808639000000003,35.95142728722669,3.2683115715660627,58.82960828818913,139.4479603868187
10,10,sheep,4.12,5.721,-1.601,9.841,0.7201538192623668,23.57052,43.57748762088084,6.536623143132125,62.097919859755194,149.25289510151686
11,11,sail,3.3880000000000003,4.585000000000001,-1.1970000000000005,7.973000000000001,0.7389312977099236,15.533980000000003,90.42328681332773,42.48805043035882,235.3184331527565,205.90362900866197
12,12,pigeon,3.9635000000000007,5.391,-1.427499999999999,9.354500000000002,0.7352068261918012,21.367228500000003,14.162683476786272,6.536623143132125,14.162683476786272,29.414804144094564
13,13,beetle,3.478,4.632999999999999,-1.154999999999999,8.110999999999999,0.7507014893157783,16.113573999999996,7.626060333654147,0.0,0.0,16.341557857830313
14,14,fox,4.7505000000000015,6.359499999999999,-1.6089999999999982,11.11,0.7469926881044109,30.21080475,110.03315624272412,8.715497524176168,41.3986132398368,123.10640252898837
15,15,cow,4.614,6.2665,-1.6525,10.8805,0.7362961780898428,28.913631,68.63454300288733,7.626060333654147,87.15497524176168,115.48034219533422
16,16,chimpanzee,5.457999999999999,7.2535,-1.7954999999999997,12.7115,0.7524643275660027,39.589603,0.0,0.0,0.0,0.0
17,17,fly,3.3650000000000007,4.421999999999999,-1.0569999999999982,7.786999999999999,0.7609678878335598,14.88003,51.20354795453498,4.357748762088084,57.74017109766711,98.04934714698189
18,18,rate,4.2585000000000015,5.71,-1.4514999999999991,9.9685,0.7457968476357271,24.316035000000007,108.9437190522021,31.593678525138607,155.789518244649,921.6638631816297
19,19,frog,4.1655,5.5275000000000025,-1.362000000000002,9.693,0.7535956580732698,23.02480125000001,22.87818100096244,1.089437190522021,23.967618191484462,44.66692481140286
20,20,chicken,4.284000000000002,5.6545,-1.3704999999999992,9.9385,0.7576266690246708,24.223878000000006,49.024673573490944,2.178874381044042,65.36623143132125,84.97610086071764
21,21,slaves,6.053999999999999,7.822999999999999,-1.769,13.877,0.7738719161447015,47.360442000000006,0.0,0.0,2.178874381044042,11.983809095742231
22,22,turkey,4.246500000000001,5.542000000000002,-1.2954999999999997,9.788500000000004,0.7662396246842296,23.53410300000001,29.414804144094564,5.447185952610105,28.325366953572544,102.40709590906997
23,23,cat,5.271500000000001,6.8675,-1.5959999999999983,12.139,0.7676010192937752,36.20202625000001,107.85428186168008,8.715497524176168,78.4394777175855,165.5944529593472
24,24,bird,4.7635,6.1960000000000015,-1.432500000000001,10.9595,0.7688024531956099,29.514646000000003,652.5728771226906,31.593678525138607,278.8959207736374,806.1835209862955
25,25,horse,4.984499999999999,6.590499999999999,-1.606,11.574999999999998,0.7563159092633336,32.850347249999984,592.6538316439794,149.25289510151686,1113.4048087135054,1406.4634129639292
26,26,fish,4.046,5.2065,-1.1605,9.2525,0.777105541150485,21.06549900000001,148.16345791099485,32.68311571566063,232.05012158119047,405.2706348741918
27,27,goat,4.5360000000000005,5.935500000000001,-1.3995000000000006,10.471500000000002,0.7642153146322971,26.92342800000001,16.341557857830313,2.178874381044042,20.6993066199184,29.414804144094564
28,28,elephant,5.440499999999999,7.027000000000001,-1.5865000000000018,12.4675,0.7742279777999144,38.2303935,77.35004052706348,13.07324628626425,52.292985145057,125.28527691003241
29,29,monkey,5.5470000000000015,7.1095,-1.5624999999999991,12.6565,0.7802236444194389,39.4363965,29.414804144094564,2.178874381044042,19.609869429396376,45.75636200192488
30,30,ant,3.902,4.8435,-0.9414999999999996,8.7455,0.8056157737173533,18.899337,23.967618191484462,2.178874381044042,14.162683476786272,37.04086447774871
31,31,fowl,4.296,5.331,-1.035,9.627,0.8058525604952167,22.901976000000005,29.414804144094564,6.536623143132125,18.520432238874356,92.60216119437177
32,32,snake,4.5070000000000014,5.5725,-1.0654999999999992,10.0795,0.8087931807985645,25.1152575,30.504241334616587,3.2683115715660627,21.78874381044042,79.52891490810752
