,Unnamed: 0,word,agency,patiency,diff_,sum_,ratio_,prod_,nsubj,nsubjpass,dobj,pobj
0,0,infant,4.393000000000002,7.272499999999999,-2.8794999999999984,11.6655,0.6040563767617739,31.9480925,71.29241262011499,17.341397664352293,59.73148084388012,160.88963388593515
1,1,baby,4.7095,7.586,-2.8765,12.2955,0.6208146585815977,35.726267,276.49895164828376,39.49985023546911,298.65740421940063,384.40098155980917
2,2,puppy,4.7415,7.0175,-2.276,11.759,0.6756679729248308,33.27347625,3.8536439254116206,0.0,8.670698832176146,23.121863552469726
3,3,fetus,3.6155,5.366000000000001,-1.7505000000000015,8.9815,0.6737793514722323,19.400773000000004,0.0,0.0,0.0,0.0
4,4,kitten,4.618500000000001,6.583499999999999,-1.9649999999999976,11.202,0.701526543631807,30.40589475,14.451164720293578,0.9634109813529051,16.37798668299939,51.06078201170398
5,5,rabbit,4.231499999999999,5.947,-1.7155000000000014,10.1785,0.7115352278459726,25.164730499999997,28.902329440587156,1.9268219627058103,30.829151403292965,47.20713808629235
6,6,worm,3.2270000000000003,4.5465,-1.3194999999999997,7.7735,0.7097767513471902,14.671555500000002,31.792562384645873,13.487753738940672,40.46326121682202,74.1826455641737
7,7,pig,4.4255,6.1795,-1.7539999999999996,10.605,0.7161582652318149,27.34737725,36.609617291410395,2.890232944058716,47.20713808629235,65.51194673199755
8,8,mouse,4.148999999999999,5.770499999999998,-1.6215000000000002,9.9195,0.719001819599688,23.9418045,43.353494160880736,4.817054906764526,33.719384347351685,99.23133107934923
9,9,lamb,4.3115000000000006,5.985999999999999,-1.6744999999999983,10.2975,0.7202639492148348,25.808639000000003,48.17054906764526,10.597520794881957,33.719384347351685,116.57272874370153
10,10,sheep,4.12,5.721,-1.601,9.841,0.7201538192623668,23.57052,30.829151403292965,7.707287850823241,47.20713808629235,108.86544089287828
11,11,sail,3.3880000000000003,4.585000000000001,-1.1970000000000005,7.973000000000001,0.7389312977099236,15.533980000000003,68.40217967605626,29.86574042194006,191.71878528922812,201.35289510275717
12,12,pigeon,3.9635000000000007,5.391,-1.427499999999999,9.354500000000002,0.7352068261918012,21.367228500000003,15.414575701646482,1.9268219627058103,10.597520794881957,32.75597336599878
13,13,beetle,3.478,4.632999999999999,-1.154999999999999,8.110999999999999,0.7507014893157783,16.113573999999996,9.634109813529053,0.0,4.817054906764526,19.268219627058105
14,14,fox,4.7505000000000015,6.359499999999999,-1.6089999999999982,11.11,0.7469926881044109,30.21080475,168.59692173675842,15.414575701646482,63.585124769291745,104.04838598611376
15,15,cow,4.614,6.2665,-1.6525,10.8805,0.7362961780898428,28.913631,88.63381028446727,13.487753738940672,136.80435935211253,166.6700997740526
16,16,chimpanzee,5.457999999999999,7.2535,-1.7954999999999997,12.7115,0.7524643275660027,39.589603,0.0,0.0,0.0,0.0
17,17,fly,3.3650000000000007,4.421999999999999,-1.0569999999999982,7.786999999999999,0.7609678878335598,14.88003,137.76777033346545,7.707287850823241,94.4142761725847,121.38978365046606
18,18,rate,4.2585000000000015,5.71,-1.4514999999999991,9.9685,0.7457968476357271,24.316035000000007,134.87753738940674,35.646206310057494,208.09677197222751,1209.080781597896
19,19,frog,4.1655,5.5275000000000025,-1.362000000000002,9.693,0.7535956580732698,23.02480125000001,26.975507477881344,0.9634109813529051,46.24372710493945,53.95101495576269
20,20,chicken,4.284000000000002,5.6545,-1.3704999999999992,9.9385,0.7576266690246708,24.223878000000006,28.902329440587156,3.8536439254116206,90.56063224717309,105.01179696746667
21,21,slaves,6.053999999999999,7.822999999999999,-1.769,13.877,0.7738719161447015,47.360442000000006,0.0,0.0,0.0,2.890232944058716
22,22,turkey,4.246500000000001,5.542000000000002,-1.2954999999999997,9.788500000000004,0.7662396246842296,23.53410300000001,57.80465888117431,14.451164720293578,69.36559065740917,174.37738762487584
23,23,cat,5.271500000000001,6.8675,-1.5959999999999983,12.139,0.7676010192937752,36.20202625000001,121.38978365046606,7.707287850823241,87.67039930311438,183.048086457052
24,24,bird,4.7635,6.1960000000000015,-1.432500000000001,10.9595,0.7688024531956099,29.514646000000003,624.2903159166825,51.06078201170398,287.09647244316574,891.1551577514373
25,25,horse,4.984499999999999,6.590499999999999,-1.606,11.574999999999998,0.7563159092633336,32.850347249999984,705.2168383503266,157.03598996052355,1316.0194005280684,1384.4215802041247
26,26,fish,4.046,5.2065,-1.1605,9.2525,0.777105541150485,21.06549900000001,142.58482524022997,26.975507477881344,175.34079860622876,290.95011636857737
27,27,goat,4.5360000000000005,5.935500000000001,-1.3995000000000006,10.471500000000002,0.7642153146322971,26.92342800000001,13.487753738940672,1.9268219627058103,20.23163060841101,30.829151403292965
28,28,elephant,5.440499999999999,7.027000000000001,-1.5865000000000018,12.4675,0.7742279777999144,38.2303935,32.75597336599878,7.707287850823241,31.792562384645873,73.21923458282079
29,29,monkey,5.5470000000000015,7.1095,-1.5624999999999991,12.6565,0.7802236444194389,39.4363965,26.975507477881344,0.0,23.121863552469726,66.47535771335046
30,30,ant,3.902,4.8435,-0.9414999999999996,8.7455,0.8056157737173533,18.899337,21.195041589763914,0.0,10.597520794881957,45.280316123586545
31,31,fowl,4.296,5.331,-1.035,9.627,0.8058525604952167,22.901976000000005,26.975507477881344,1.9268219627058103,34.682795328704586,63.585124769291745
32,32,snake,4.5070000000000014,5.5725,-1.0654999999999992,10.0795,0.8087931807985645,25.1152575,48.17054906764526,8.670698832176146,34.682795328704586,96.34109813529052
33,33,dog,5.7650000000000015,7.318,-1.552999999999999,13.083,0.7877835474173273,42.18827,535.6565056322153,40.46326121682202,371.8766388022214,712.9241262011499
34,34,stomach,3.637,4.4350000000000005,-0.7980000000000009,8.072000000000001,0.8200676437429536,16.130095,46.24372710493945,15.414575701646482,62.62171378793884,217.73088178575657
35,35,primate,5.5310000000000015,6.778000000000001,-1.2470000000000008,12.309,0.8160224254942461,37.48911800000001,1.9268219627058103,0.0,0.0,3.8536439254116206
36,36,chin,2.6895,2.9155,-0.2260000000000004,5.605,0.922483279025896,7.84123725,39.49985023546911,1.9268219627058103,64.54853575064465,132.95071542670092
37,37,skin,3.5015,3.9645,-0.4629999999999996,7.465999999999998,0.8832135199899105,13.88169675,118.49955070640733,29.86574042194006,176.30420958758165,368.9864058581627
38,38,insect,4.051499999999999,4.712,-0.6605000000000008,8.763499999999999,0.8598259762308996,19.090667999999997,45.280316123586545,4.817054906764526,32.75597336599878,126.20683855723058
39,39,shark,4.979999999999999,5.912999999999999,-0.9330000000000016,10.893,0.8422120750887871,29.446739999999995,8.670698832176146,1.9268219627058103,10.597520794881957,32.75597336599878
40,40,nose,3.1725000000000003,3.329,-0.1564999999999994,6.5015,0.9529888855512167,10.5612525,103.08497500476085,25.048685515175535,229.29181356199143,413.3033110003963
41,41,sponge,2.3555,2.108,0.2475000000000005,4.4635,1.1174098671726758,4.965394,7.707287850823241,6.743876869470336,16.37798668299939,31.792562384645873
42,42,lettuce,2.329,2.066,0.2629999999999999,4.395,1.12729912875121,4.811713999999999,4.817054906764526,0.0,1.9268219627058103,7.707287850823241
43,43,drop,2.1775,1.814,0.3634999999999997,3.991499999999999,1.200385887541345,3.949984999999998,98.26792009799632,9.634109813529053,190.75537430787523,177.26762056893455
44,44,toe,3.1425000000000005,3.2215000000000003,-0.0789999999999997,6.364000000000001,0.9754772621449636,10.123563750000002,22.15845257111682,2.890232944058716,44.31690514223364,128.1336605199364
