,Unnamed: 0,word,agency,patiency,diff_,sum_,ratio_,prod_,nsubj,nsubjpass,dobj,pobj
0,0,infant,4.393000000000002,7.272499999999999,-2.8794999999999984,11.6655,0.6040563767617739,31.9480925,66.43137886726208,24.052740624353515,100.79243690205283,192.42192499482812
1,1,baby,4.7095,7.586,-2.8765,12.2955,0.6208146585815977,35.726267,40.08790104058919,2.290737202319382,54.977692855665175,52.68695565334579
2,2,puppy,4.7415,7.0175,-2.276,11.759,0.6756679729248308,33.27347625,5.726843005798456,2.290737202319382,4.581474404638764,13.744423213916294
3,3,fetus,3.6155,5.366000000000001,-1.7505000000000015,8.9815,0.6737793514722323,19.400773000000004,0.0,0.0,0.0,0.0
4,4,kitten,4.618500000000001,6.583499999999999,-1.9649999999999976,11.202,0.701526543631807,30.40589475,2.290737202319382,0.0,9.162948809277529,22.907372023193822
5,5,rabbit,4.231499999999999,5.947,-1.7155000000000014,10.1785,0.7115352278459726,25.164730499999997,9.162948809277529,0.0,25.198109225513207,35.506426635950426
6,6,worm,3.2270000000000003,4.5465,-1.3194999999999997,7.7735,0.7097767513471902,14.671555500000002,67.57674746842177,5.726843005798456,37.79716383826981,109.95538571133035
7,7,pig,4.4255,6.1795,-1.7539999999999996,10.605,0.7161582652318149,27.34737725,21.762003422034134,3.4361058034790735,49.25084984986672,71.01285327190085
8,8,mouse,4.148999999999999,5.770499999999998,-1.6215000000000002,9.9195,0.719001819599688,23.9418045,12.599054612756603,0.0,8.017580208117838,27.488846427832588
9,9,lamb,4.3115000000000006,5.985999999999999,-1.6744999999999983,10.2975,0.7202639492148348,25.808639000000003,48.10548124870703,9.162948809277529,40.08790104058919,114.53686011596912
10,10,sheep,4.12,5.721,-1.601,9.841,0.7201538192623668,23.57052,49.25084984986672,5.726843005798456,35.506426635950426,119.11833452060787
11,11,sail,3.3880000000000003,4.585000000000001,-1.1970000000000005,7.973000000000001,0.7389312977099236,15.533980000000003,128.2812833298854,62.99527306378302,331.01152573515077,285.1967816887631
12,12,pigeon,3.9635000000000007,5.391,-1.427499999999999,9.354500000000002,0.7352068261918012,21.367228500000003,14.889791815075984,4.581474404638764,16.035160416235676,61.84990446262332
13,13,beetle,3.478,4.632999999999999,-1.154999999999999,8.110999999999999,0.7507014893157783,16.113573999999996,5.726843005798456,3.4361058034790735,10.30831741043722,35.506426635950426
14,14,fox,4.7505000000000015,6.359499999999999,-1.6089999999999982,11.11,0.7469926881044109,30.21080475,43.52400684406827,1.145368601159691,22.907372023193822,62.99527306378302
15,15,cow,4.614,6.2665,-1.6525,10.8805,0.7362961780898428,28.913631,50.396218451026414,8.017580208117838,59.55916726030394,95.06559389625437
16,16,chimpanzee,5.457999999999999,7.2535,-1.7954999999999997,12.7115,0.7524643275660027,39.589603,0.0,0.0,0.0,2.290737202319382
17,17,fly,3.3650000000000007,4.421999999999999,-1.0569999999999982,7.786999999999999,0.7609678878335598,14.88003,34.36105803479074,5.726843005798456,57.26843005798456,91.62948809277529
18,18,rate,4.2585000000000015,5.71,-1.4514999999999991,9.9685,0.7457968476357271,24.316035000000007,80.17580208117838,24.052740624353515,77.885064878859,700.965583909731
19,19,frog,4.1655,5.5275000000000025,-1.362000000000002,9.693,0.7535956580732698,23.02480125000001,10.30831741043722,2.290737202319382,10.30831741043722,53.83232425450549
20,20,chicken,4.284000000000002,5.6545,-1.3704999999999992,9.9385,0.7576266690246708,24.223878000000006,17.18052901739537,3.4361058034790735,30.92495223131166,37.79716383826981
21,21,slaves,6.053999999999999,7.822999999999999,-1.769,13.877,0.7738719161447015,47.360442000000006,3.4361058034790735,0.0,2.290737202319382,9.162948809277529
22,22,turkey,4.246500000000001,5.542000000000002,-1.2954999999999997,9.788500000000004,0.7662396246842296,23.53410300000001,25.198109225513207,9.162948809277529,54.977692855665175,132.86275773452417
23,23,cat,5.271500000000001,6.8675,-1.5959999999999983,12.139,0.7676010192937752,36.20202625000001,57.26843005798456,6.872211606958147,43.52400684406827,127.13591472872572
24,24,bird,4.7635,6.1960000000000015,-1.432500000000001,10.9595,0.7688024531956099,29.514646000000003,658.5869456668224,60.70453586146363,367.66332097226086,951.8013075637034
25,25,horse,4.984499999999999,6.590499999999999,-1.606,11.574999999999998,0.7563159092633336,32.850347249999984,659.7323142679821,178.67750178091183,1177.4389219921625,1707.7445843290996
26,26,fish,4.046,5.2065,-1.1605,9.2525,0.777105541150485,21.06549900000001,137.44423213916295,34.36105803479074,164.93307856699553,380.2623755850175
27,27,goat,4.5360000000000005,5.935500000000001,-1.3995000000000006,10.471500000000002,0.7642153146322971,26.92342800000001,9.162948809277529,1.145368601159691,19.47126621971475,35.506426635950426
28,28,elephant,5.440499999999999,7.027000000000001,-1.5865000000000018,12.4675,0.7742279777999144,38.2303935,8.017580208117838,1.145368601159691,5.726843005798456,48.10548124870703
29,29,monkey,5.5470000000000015,7.1095,-1.5624999999999991,12.6565,0.7802236444194389,39.4363965,33.21568943363104,3.4361058034790735,20.61663482087444,49.25084984986672
30,30,ant,3.902,4.8435,-0.9414999999999996,8.7455,0.8056157737173533,18.899337,91.62948809277529,13.744423213916294,42.37863824290857,152.33402395423892
31,31,fowl,4.296,5.331,-1.035,9.627,0.8058525604952167,22.901976000000005,20.61663482087444,4.581474404638764,28.63421502899228,74.44895907537993
32,32,snake,4.5070000000000014,5.5725,-1.0654999999999992,10.0795,0.8087931807985645,25.1152575,64.1406416649427,8.017580208117838,28.63421502899228,115.68222871712881
33,33,dog,5.7650000000000015,7.318,-1.552999999999999,13.083,0.7877835474173273,42.18827,414.6234336198082,27.488846427832588,293.2143618968809,610.4814644181154
34,34,stomach,3.637,4.4350000000000005,-0.7980000000000009,8.072000000000001,0.8200676437429536,16.130095,53.83232425450549,4.581474404638764,42.37863824290857,150.04328675191954
35,35,primate,5.5310000000000015,6.778000000000001,-1.2470000000000008,12.309,0.8160224254942461,37.48911800000001,3.4361058034790735,1.145368601159691,2.290737202319382,11.453686011596911
36,36,chin,2.6895,2.9155,-0.2260000000000004,5.605,0.922483279025896,7.84123725,38.9425324394295,4.581474404638764,29.77958363015197,130.5720205322048
37,37,skin,3.5015,3.9645,-0.4629999999999996,7.465999999999998,0.8832135199899105,13.88169675,193.56729359598782,45.814744046387645,163.78770996583583,566.9574575740471
38,38,insect,4.051499999999999,4.712,-0.6605000000000008,8.763499999999999,0.8598259762308996,19.090667999999997,68.72211606958147,21.762003422034134,50.396218451026414,256.5625666597708
39,39,shark,4.979999999999999,5.912999999999999,-0.9330000000000016,10.893,0.8422120750887871,29.446739999999995,27.488846427832588,1.145368601159691,10.30831741043722,48.10548124870703
40,40,nose,3.1725000000000003,3.329,-0.1564999999999994,6.5015,0.9529888855512167,10.5612525,114.53686011596912,24.052740624353515,215.32929701802195,404.31511620937096
41,41,sponge,2.3555,2.108,0.2475000000000005,4.4635,1.1174098671726758,4.965394,0.0,3.4361058034790735,8.017580208117838,12.599054612756603
42,42,lettuce,2.329,2.066,0.2629999999999999,4.395,1.12729912875121,4.811713999999999,11.453686011596911,0.0,3.4361058034790735,10.30831741043722
43,43,drop,2.1775,1.814,0.3634999999999997,3.991499999999999,1.200385887541345,3.949984999999998,150.04328675191954,19.47126621971475,185.54971338786996,274.8884642783259
44,44,toe,3.1425000000000005,3.2215000000000003,-0.0789999999999997,6.364000000000001,0.9754772621449636,10.123563750000002,13.744423213916294,2.290737202319382,21.762003422034134,96.21096249741406
45,45,face,4.112499999999999,4.499499999999999,-0.3870000000000005,8.611999999999998,0.913990443382598,18.504193749999992,1598.9345672189288,337.8837373421089,2100.6060145268734,5048.784793911918
46,46,ghost,2.9885,2.776,0.2124999999999994,5.764499999999999,1.0765489913544666,8.296075999999998,138.58960074032262,11.453686011596911,107.66464850901097,254.27182945745145
47,47,tail,2.8005,2.682,0.1185,5.4825,1.0441834451901566,7.510941000000001,50.396218451026414,9.162948809277529,127.13591472872572,223.34687722613978
48,48,leaf,2.5965,2.3645000000000005,0.2319999999999993,4.961,1.0981179953478533,6.139424250000001,62.99527306378302,25.198109225513207,95.06559389625437,297.7958363015197
49,49,boy,7.227500000000001,8.482999999999999,-1.2554999999999996,15.7105,0.8519981138748085,61.31088250000001,1192.3287138072385,120.26370312176758,562.3759831694084,1026.2502666390833
50,50,jews,7.132499999999999,8.308499999999999,-1.1760000000000002,15.440999999999995,0.8584582054522476,59.26037624999998,49.25084984986672,8.017580208117838,19.47126621971475,197.00339939946687
51,51,italians,7.085000000000001,8.177500000000002,-1.0925000000000011,15.262500000000005,0.8664017120146743,57.93758750000002,11.453686011596911,2.290737202319382,2.290737202319382,25.198109225513207
52,52,cabbage,2.4065,2.0355,0.371,4.442,1.182264799803488,4.898430749999998,5.726843005798456,0.0,4.581474404638764,25.198109225513207
