,Unnamed: 0,word,agency,patiency,diff_,sum_,ratio_,prod_,nsubj,nsubjpass,dobj,pobj
0,0,infant,4.393000000000002,7.272499999999999,-2.8794999999999984,11.6655,0.6040563767617739,31.9480925,84.67711656843589,14.379133002187226,60.711894898123845,126.21683413031009
1,1,baby,4.7095,7.586,-2.8765,12.2955,0.6208146585815977,35.726267,573.5676386428015,90.53528186562328,987.3671328168562,704.5775171071741
2,2,puppy,4.7415,7.0175,-2.276,11.759,0.6756679729248308,33.27347625,25.030342633437023,2.6628024078124493,38.34435467249927,45.26764093281164
3,3,fetus,3.6155,5.366000000000001,-1.7505000000000015,8.9815,0.6737793514722323,19.400773000000004,20.237298299374615,5.3256048156248985,18.107056373124657,37.27923370937429
4,4,kitten,4.618500000000001,6.583499999999999,-1.9649999999999976,11.202,0.701526543631807,30.40589475,41.00715708031172,3.1953628893749393,27.16058455968698,37.27923370937429
5,5,rabbit,4.231499999999999,5.947,-1.7155000000000014,10.1785,0.7115352278459726,25.164730499999997,44.202519969686655,5.858165297187388,76.68870934499854,97.99112860749813
6,6,worm,3.2270000000000003,4.5465,-1.3194999999999997,7.7735,0.7097767513471902,14.671555500000002,34.61643130156184,1.0651209631249796,33.55131033843686,70.29798356624866
7,7,pig,4.4255,6.1795,-1.7539999999999996,10.605,0.7161582652318149,27.34737725,95.86088668124818,10.118649149687307,94.79576571812319,132.60755990905997
8,8,mouse,4.148999999999999,5.770499999999998,-1.6215000000000002,9.9195,0.719001819599688,23.9418045,103.84929390468552,6.390725778749879,93.73064475499821,172.01703554468423
9,9,lamb,4.3115000000000006,5.985999999999999,-1.6744999999999983,10.2975,0.7202639492148348,25.808639000000003,57.516532008748904,5.858165297187388,38.876915154061756,80.94919319749846
10,10,sheep,4.12,5.721,-1.601,9.841,0.7201538192623668,23.57052,52.190927193124004,6.390725778749879,69.76542308468618,139.53084616937235
11,11,sail,3.3880000000000003,4.585000000000001,-1.1970000000000005,7.973000000000001,0.7389312977099236,15.533980000000003,18.107056373124657,4.2604838524999185,48.46300382218658,57.516532008748904
12,12,pigeon,3.9635000000000007,5.391,-1.427499999999999,9.354500000000002,0.7352068261918012,21.367228500000003,34.08387081999935,1.0651209631249796,30.355947449061922,52.190927193124004
13,13,beetle,3.478,4.632999999999999,-1.154999999999999,8.110999999999999,0.7507014893157783,16.113573999999996,13.314012039062247,1.0651209631249796,14.911693483749715,21.302419262499594
14,14,fox,4.7505000000000015,6.359499999999999,-1.6089999999999982,11.11,0.7469926881044109,30.21080475,85.74223753156086,3.727923370937429,30.88850793062441,84.1445560868734
15,15,cow,4.614,6.2665,-1.6525,10.8805,0.7362961780898428,28.913631,89.4701609024983,10.118649149687307,123.55403172249764,159.76814446874695
16,16,chimpanzee,5.457999999999999,7.2535,-1.7954999999999997,12.7115,0.7524643275660027,39.589603,8.520967704999837,0.5325604815624898,1.0651209631249796,7.988407223437347
17,17,fly,3.3650000000000007,4.421999999999999,-1.0569999999999982,7.786999999999999,0.7609678878335598,14.88003,105.44697534937299,10.651209631249797,138.99828568780984,170.95191458155924
18,18,rate,4.2585000000000015,5.71,-1.4514999999999991,9.9685,0.7457968476357271,24.316035000000007,589.5444530896763,54.853729600936454,582.6211668293639,953.8158224784194
19,19,frog,4.1655,5.5275000000000025,-1.362000000000002,9.693,0.7535956580732698,23.02480125000001,31.4210684121869,2.6628024078124493,34.08387081999935,62.8421368243738
20,20,chicken,4.284000000000002,5.6545,-1.3704999999999992,9.9385,0.7576266690246708,24.223878000000006,83.07943512374841,13.846572520624736,207.16602732780856,193.85201528874632
21,21,slaves,6.053999999999999,7.822999999999999,-1.769,13.877,0.7738719161447015,47.360442000000006,0.5325604815624898,0.0,0.0,1.0651209631249796
22,22,turkey,4.246500000000001,5.542000000000002,-1.2954999999999997,9.788500000000004,0.7662396246842296,23.53410300000001,97.45856812593564,10.651209631249797,92.66552379187323,183.20080565749652
23,23,cat,5.271500000000001,6.8675,-1.5959999999999983,12.139,0.7676010192937752,36.20202625000001,325.3944542346813,20.769858780937103,274.8012084862448,340.306147718431
24,24,bird,4.7635,6.1960000000000015,-1.432500000000001,10.9595,0.7688024531956099,29.514646000000003,541.6140097490522,36.21411274624931,313.14556315874404,579.425803939989
