,posib_comb,correlation_agency,pvalue_agency,correlation_patiency,pvalue_patiency
58,combination54(nsubjpass+dobj)/(nsubj+nsubjpass),-0.7790322580645163,2.4389690586410193e-07,-0.6653225806451614,4.43159539126028e-05
59,combination55(nsubjpass+pobj)/nsubj,-0.7431451612903226,1.678790112134531e-06,-0.740725806451613,1.8904061934003737e-06
60,combination56(nsubjpass+pobj)/nsubjpass,-0.12943548387096776,0.4876953542337762,-0.3004032258064516,0.10058618694746227
61,combination57(nsubjpass+pobj)/dobj,0.13629032258064516,0.4647360144635305,0.033064516129032266,0.8598397161126604
62,combination58(nsubjpass+pobj)/pobj,0.12943548387096776,0.4876953542337762,0.3004032258064516,0.10058618694746227
63,combination59(nsubjpass+pobj)/(dobj+pobj),0.1342741935483871,0.47142898795379495,0.0407258064516129,0.8278003705498522
64,combination60(nsubjpass+pobj)/(nsubjpass+dobj),0.1306451612903226,0.4836020746738131,0.020161290322580648,0.914272471805402
65,combination61(nsubjpass+pobj)/(nsubj+pobj),-0.753225806451613,1.009106640423115e-06,-0.7379032258064517,2.1677218758621074e-06
66,combination62(nsubjpass+pobj)/(nsubj+dobj),-0.6233870967741936,0.00017945345385461065,-0.660483870967742,5.265077137319616e-05
67,combination63(nsubjpass+pobj)/(nsubj+nsubjpass),-0.7354838709677419,2.4342653579640227e-06,-0.7411290322580646,1.8535357840083123e-06
68,combination64(nsubj+pobj)/nsubj,-0.7387096774193549,2.084945623988968e-06,-0.7395161290322582,2.0050487715640065e-06
69,combination65(nsubj+pobj)/nsubjpass,0.49717741935483883,0.004434392887625281,0.3443548387096774,0.05783088843188054
70,combination66(nsubj+pobj)/dobj,0.6306451612903227,0.0001429388438004281,0.48951612903225816,0.005190754762226628
71,combination67(nsubj+pobj)/pobj,0.7387096774193549,2.084945623988968e-06,0.7395161290322582,2.0050487715640065e-06
72,combination68(nsubj+pobj)/(dobj+pobj),0.7463709677419356,1.4301014713179391e-06,0.6463709677419355,8.556772298832535e-05
73,combination69(nsubj+pobj)/(nsubjpass+dobj),0.645967741935484,8.673209277672505e-05,0.49314516129032265,0.004819754533586758
74,combination70(nsubj+pobj)/(nsubjpass+pobj),0.753225806451613,1.009106640423115e-06,0.7379032258064517,2.1677218758621074e-06
75,combination71(nsubj+pobj)/(nsubj+dobj),-0.2673387096774194,0.14596668364504928,-0.3443548387096774,0.05783088843188054
76,combination72(nsubj+pobj)/(nsubj+nsubjpass),-0.7129032258064517,6.789174788259863e-06,-0.7358870967741936,2.3878735001579514e-06
77,combination73(nsubj+dobj)/nsubj,-0.772983870967742,3.458340919757739e-07,-0.6536290322580646,6.686354344543988e-05
78,combination74(nsubj+dobj)/nsubjpass,0.5620967741935485,0.0009987323025433814,0.46048387096774196,0.009139411043685418
79,combination75(nsubj+dobj)/dobj,0.772983870967742,3.458340919757739e-07,0.6536290322580646,6.686354344543988e-05
80,combination76(nsubj+dobj)/pobj,0.6173387096774193,0.00021598796760505804,0.6596774193548388,5.416888082540729e-05
81,combination77(nsubj+dobj)/(dobj+pobj),0.7088709677419356,8.07220644971884e-06,0.7169354838709678,5.693436391383669e-06
82,combination78(nsubj+dobj)/(nsubjpass+dobj),0.7879032258064517,1.4323873588732288e-07,0.6802419354838711,2.553264187216683e-05
83,combination79(nsubj+dobj)/(nsubjpass+pobj),0.6233870967741936,0.00017945345385461065,0.660483870967742,5.265077137319616e-05
84,combination80(nsubj+dobj)/(nsubj+pobj),0.2673387096774194,0.14596668364504928,0.3443548387096774,0.05783088843188054
